WKT,Fire_Station_ID_Hazus,Facility_Name,Address,City,ZIP_Code,Contact_Person,Telephone_Number,Year_Facility_was_Built,Facility_Replacement_Cost_Thousands,Comment,GlobalID,Shape_X,Shape_Y
"POINT (-85.250146513114 39.9971095559719)",CO789829,Blue River Township Fire Dept,105 S Cory St,Mooreland,47360, , ,,618,COUNTY_APPROVED,{B80CFEED-DC38-4DC4-A1FB-29EB56526AE2},-85.250146513114,39.9971095559719
"POINT (-85.4377459998836 39.8385994776742)",CO789813,Spiceland Fire Dept,130 E Main,Spiceland,47385-0000, , ,,618,COUNTY_APPROVED,{4409D16A-A49C-4F79-89DE-BA54E05CBEF3},-85.4377459998836,39.8385994776742
"POINT (-85.447246032176 40.0044894786132)",CO789814,JEFFERSON TWP Fire Dept,401 W MAIN ST,Sulphur Springs,47362-4241, , ,,618,COUNTY_APPROVED,{03A1928F-01B3-41DF-BAD5-474194AF5047},-85.447246032176,40.0044894786132
"POINT (-85.5116759048678 39.7998396519175)",CO789830,SOUTHWEST MEDICAL EMS, ,KNIGHTSTOWN, , , ,,618,COUNTY_APPROVED,{05EC154F-699E-4B46-82FF-D26E1734E6EB},-85.5116759048678,39.7998396519175
"POINT (-85.3705161681248 39.9330094452804)",CO789815,New Castle Fire Dept,229 N Main St,New Castle,47362-4212, , ,,618,COUNTY_APPROVED,{3037C959-8CCB-43F5-A590-2EAFAB268A77},-85.3705161681248,39.9330094452804
"POINT (-85.3703461525642 39.9100194225365)",CO789816,New Castle Fire Dept,2312 S Main St,New Castle,47362-2311, , ,,618,COUNTY_APPROVED,{C1C0BEA9-479D-4CAD-B1A2-9CFE7BB6C9BA},-85.3703461525642,39.9100194225365
"POINT (-85.3718061643047 39.9316694452415)",CO789831,HENRY COUNTY SHERIFF DEPT EMS, ,NEW CASTLE, , , ,,618,COUNTY_APPROVED,{E1E946BD-1D97-467A-8258-AF318869203C},-85.3718061643047,39.9316694452415
"POINT (-85.5249358982357 39.7947696825955)",CO789817,Knightstown Fire Dept,30 S Washington St,Knightstown,46148-1277, , ,,618,COUNTY_APPROVED,{CF39B958-5964-4A30-ABB9-F0032E1C45B6},-85.5249358982357,39.7947696825955
"POINT (-85.4862259276009 39.951909495186)",CO789818,Cadiz Fire Dept,5363 N CO RD 300  W,New Castle,47362-0000, , ,,618,COUNTY_APPROVED,{87B9C225-8C41-413B-9A5A-DB2CE450FFB3},-85.4862259276009,39.951909495186
"POINT (-85.3688061599767 39.9167794278583)",CO789832,NEW CASTLE EMS, , , , , ,,618,COUNTY_APPROVED,{A9733A8F-6FFE-4919-B410-AA6BD9AD427E},-85.3688061599767,39.9167794278583
"POINT (-85.2518464050921 39.9258293627339)",CO789819,Liberty Twp Fire Dept,464 S Wilbur Wright Rd,New Castle,47362-9348, , ,,618,COUNTY_APPROVED,{CC44E67A-175E-4E0E-BBF6-21BF1720DEDF},-85.2518464050921,39.9258293627339
"POINT (-85.5358060676131 40.0539794967196)",CO789820,Middletown Fire Dept,653 Locust St,Middletown,47356-1436, , ,,618,COUNTY_APPROVED,{B4F17535-E29B-48AD-B09A-534C3CB5C10B},-85.5358060676131,40.0539794967196
"POINT (-85.5357160674434 40.0539894961307)",CO789833,MIDDLETOWN EMS, , , , , ,,618,COUNTY_APPROVED,{C1C3456B-4742-4A77-A6D8-E47D845582A0},-85.5357160674434,40.0539894961307
"POINT (-85.2601762964837 39.8602491992762)",CO789821,New Lisbon Fire Dept,6629 E County Road 500 S,New Lisbon,47366-0000, , ,,618,COUNTY_APPROVED,{D206FA06-03A2-4E2D-B28E-4B0EF5A21E14},-85.2601762964837,39.8602491992762
"POINT (-85.3535661951146 39.9228894235706)",CO789822,New Castle Fire Dept 2,920 S 25th St,New Castle,47362-3023, , ,,618,COUNTY_APPROVED,{04683D6E-9F59-4024-8F7F-A23CE61AAD42},-85.3535661951146,39.9228894235706
"POINT (-85.5764659747952 39.8903397096603)",CO789834,SHIRLEY FIRE DEPT, , ,47384, , ,,618,COUNTY_APPROVED,{C2EB5164-E118-44AB-8EBD-D745BE9EACD2},-85.5764659747952,39.8903397096603
"POINT (-85.2908161856988 39.8094091377826)",CO789823,Straughn Fire Dept,US 40,Straughn,47387-0000, , ,,618,COUNTY_APPROVED,{09D37B48-C29D-4C8A-AB47-9EE9BBEADA64},-85.2908161856988,39.8094091377826
"POINT (-85.3857261853963 40.004849505103)",CO789824,Prairie Twp Fire Dept,104 W Main St,Mt Summit,47361, , ,,618,COUNTY_APPROVED,{4DAE8353-32DB-4CE6-AEA1-731B3E003DB3},-85.3857261853963,40.004849505103
"POINT (-85.4625959678265 39.8792595115076)",CO789826,Greensboro Fire Dept,3329 S CO RD 400 W,Greensboro, , , ,,2006,COUNTY_APPROVED,{45D3158A-56F2-4C48-98DD-404888837478},-85.4625959678265,39.8792595115076
"POINT (-85.2419166093291 40.0599595236585)",CO789827,STONEY CREEK TWP Fire Dept,8896 N WILBUR WRIGHT ROAD,Blountsville,47354, , ,,618,COUNTY_APPROVED,{19377AF1-4125-4CD2-A4DB-4BC7CEE5D95B},-85.2419166093291,40.0599595236585
"POINT (-85.3543061007556 39.8087392830903)",CO789825,Lewisville Fire Dept,301 N MARKET,Lewisville, , , ,,618,COUNTY_APPROVED,{B59384E0-26DF-4C4F-B6AD-56B3E8894CDA},-85.3543061007556,39.8087392830903
"POINT (-85.6459585341561 38.8287498818804)",CO733644,Montgomery Twp,1925 W SR 250,Paris Crossing, , , ,,618,County Approved,{3739F712-E729-40D4-946C-3E4392CA899B},-85.6459585341561,38.8287498818804
"POINT (-85.6066684960041 38.9854803508836)",CO733645,Vernon Twp,"260 E Brown St, P O",Vernon,47282, , ,,618,County Approved,{509C3FD6-07BF-48CB-AAA0-D1C6CC629F41},-85.6066684960041,38.9854803508836
"POINT (-85.6227184232981 39.0054503996254)",CO733646,North Vernon/Center Twp Station #1,511 E Buckeye St,North Vernon,47265, , ,,618,County Approved,{4225A46C-8362-4819-863D-7F3FCD6EEDE3},-85.6227184232981,39.0054503996254
"POINT (-85.51521891953 39.0330703341273)",CO733647,Campbell Twp,5230 E US Hwy 50,Butlerville,47223, , ,,618,County Approved,{3EE33618-7835-4253-82E2-377E35C3F16D},-85.51521891953,39.0330703341273
"POINT (-85.7208580426143 39.0838304567302)",CO733648,Scipio/Geneva Twp,6815 N 575 W,Scipio,47273, , ,,618,County Approved,{AAACADB1-C970-4A8E-81B3-0BD413741646},-85.7208580426143,39.0838304567302
"POINT (-85.7370979823092 38.9821103843018)",CO733649,Spencer Twp,65 S 675 W PO Box 24,Hayden,47245, , ,,618,County Approved,{BD261B8C-D7ED-4C47-AE59-6437BF2C1261},-85.7370979823092,38.9821103843018
"POINT (-85.6334784701125 38.9112101278998)",CO733650,Lovett Twp,1135 W 500 S,North Vernon,4726, , ,,618,County Approved,{DC0A6943-964A-4CFC-B0D0-49BE2D1D35B6},-85.6334784701125,38.9112101278998
"POINT (-85.6371983738694 39.0184204006272)",CO733651,North Vernon/Center Twp Station #1,2001 N Madison Ave,North Vernon,4726, , ,,618,County Approved,{3E2E7532-D2AE-4FBB-8564-C63744FF87CF},-85.6371983738694,39.0184204006272
"POINT (-87.3052002929799 38.7718176836959)",CO782685,Station 17 Vigo Township Fire,123 Wheatland Avenue,Bicknell,47512-2644, , ,,999,County Approved,{A831DB4D-2A90-47FE-9541-F9C98505C197},-87.3052002929799,38.7718176836959
"POINT (-87.5264999893123 38.5195674632605)",CO782689,Station 20 Johnson Township Fire,110 North 1st Street,Vincennes,47591-7229, , ,,618,County Approved,{742B194F-76AC-48A3-92A4-1E02728E4A62},-87.5264999893123,38.5195674632605
"POINT (-87.4149503709763 38.7566275620866)",CO782697,Station 12 Washington Township Fire,5404 Highway 67 North,Bruceville,47516-0000, , ,,618,County Approved,{4EA159A6-5552-4C94-A23B-8FC9458FFFC9},-87.4149503709763,38.7566275620866
"POINT (-87.1871505220952 38.8967680328597)",CO782684,Station 15 Sandborn Fire,110 Anderson St,Sandborn,47578-9700, , ,,999,County Approved,{EB95B451-077B-4D7B-94F3-EBB0F3644FDB},-87.1871505220952,38.8967680328597
"POINT (-87.5066402562582 38.6580274757835)",CO782690,Station 7 Vincennes Township Fire,1265 South Hart Street Road,Vincennes,47591-9232, , ,,999,County Approved,{1F5062BE-5E56-42CD-AD33-A586150ABBDC},-87.5066402562582,38.6580274757835
"POINT (-87.4846003001653 38.6881674932367)",CO782698,Station 4 Vincennes Fire,1201 Old Wheatland Road,Vincennes,47591, , ,,618,County Approved,{28353185-C0D1-4F75-8D27-EDD4C6C11457},-87.4846003001653,38.6881674932367
"POINT (-87.5125002951367 38.677857468422)",CO782683,Fricton-Palmyra Twp Fire Dept,SE 100 E Rd,Vincennes,47591-0000, , ,,618,County Approved,{6A845515-5223-46A9-8CD8-31177A953C33},-87.5125002951367,38.677857468422
"POINT (-87.6073799602201 38.4894273619889)",CO782691,Station 21 Decker Township Fire,8466 West Orrville Road,Decker, , , ,,618,County Approved,{60908B71-611D-4CE8-8FD3-9C89887ABA69},-87.6073799602201,38.4894273619889
"POINT (-87.4954703659196 38.7153774815811)",CO782699,Station 5 Vincennes Township Fire,2647 North Old Highway 41,Vincennes,47591, , ,,618,County Approved,{E01465E5-AE79-47D5-9D89-88F8EB94C5F0},-87.4954703659196,38.7153774815811
"POINT (-87.3051402133132 38.7485976449515)",CO782682,Bicknell Vigo Twp Fire Dept,7775 N Brocksmith Rd,Bicknell,47512-8087, , ,,618,County Approved,{013DC90F-997E-40C8-B941-F8DD216C1C87},-87.3051402133132,38.7485976449515
"POINT (-87.5272802860528 38.6734874541341)",CO782692,Station 1 Vincennes Fire,928 Vigo St,Vincennes,47591-2836, , ,,999,County Approved,{0D7DC38F-D1FC-49B0-A48D-77EBCAFDCA0F},-87.5272802860528,38.6734874541341
"POINT (-87.5587102491657 38.6547874227846)",CO782700,Station 6 Vincennes Township Fire,1465 South School House Road,Vincennes,47591, , ,,618,County Approved,{422D06FD-1C17-4283-853E-77E1CE94F494},-87.5587102491657,38.6547874227846
"POINT (-87.3531400286061 38.6140076073456)",CO782696,Station 19 Harrison Township Fire,1002 Main Street,Monroe City,47557, , ,,618,County Approved,{A3C3087A-E04C-4D5C-8728-6DC7504E0ED3},-87.3531400286061,38.6140076073456
"POINT (-87.5170302950678 38.6781174639368)",CO782693,Station 2 Vincennes Fire,1003 North 11th Street,Vincennes,47591-0000, , ,,999,County Approved,{5D03B3F4-4462-40AB-A09E-E91299543C24},-87.5170302950678,38.6781174639368
"POINT (-87.5202203227423 38.6921374605149)",CO782686,Station 3 Vincennes Fire,301 West St. Clair Street,Vincennes,47591-9050, , ,,999,County Approved,{C2196B2E-3E6C-49C4-8BDA-45910D7BA547},-87.5202203227423,38.6921374605149
"POINT (-87.5067802571861 38.6579574764636)",CO782681,Johnson-Decker Twp Fire Dept,2701 Hart St,Vincennes,47591-9232, , ,,618,County Approved,{471983B0-A288-442E-84E5-64CCF94F8748},-87.5067802571861,38.6579574764636
"POINT (-87.2532903385766 38.8080877889567)",CO782694,Station 16 Edwardsport Fire,406 South 5th Street,Edwardsport,47528, , ,,618,County Approved,{66DD9B88-052B-4C6C-AA75-95750A43786A},-87.2532903385766,38.8080877889567
"POINT (-87.4219902179666 38.6797175469638)",CO782701,Station 8 Palmyra Township Fire,380 North Anson Road,Vincennes,47591, , ,,618,County Approved,{F23B5E94-C0D2-4C5D-9F21-84D0E693DEEB},-87.4219902179666,38.6797175469638
"POINT (-87.4391809403219 38.871427771701)",CO782687,Station 13 Oaktown Fire,201 East 3rd Street,Oaktown,47561-0000, , ,,618,County Approved,{19E300C3-DC35-458C-BDC7-29312A30B216},-87.4391809403219,38.871427771701
"POINT (-87.3043700650037 38.6624976470185)",CO782695,Station 9 Steen Township Fire,210 South Niblack Road,Wheatland,47597-0186, , ,,618,County Approved,{9BC27C78-A1E7-4A9F-B209-07DD3EBA0659},-87.3043700650037,38.6624976470185
"POINT (-87.5297902065629 38.6323174537187)",CO782702,Station 10 Vincennes Township Fire,3279 South Keller Road,Vincennes,47591, , ,,618,County Approved,{15E8E794-A886-4A1F-A4F2-3FCC19A5BEEA},-87.5297902065629,38.6323174537187
"POINT (-87.3064106269376 38.8645478487053)",CO782703,Station 14 Freelandville Fire,13 North State Road 159,Freelandville,47535, , ,,618,County Approved,{56F61482-2C1B-4365-8279-4CC0FA093E4C},-87.3064106269376,38.8645478487053
"POINT (-87.3049602989081 38.7733076871389)",CO782688,Station 18 Bicknell Fire,128 East Second Street,Bicknell,47512-2227, , ,,618,County Approved,{A65ACA0F-CDDA-4B15-864C-77C4D5BDACF8},-87.3049602989081,38.7733076871389
"POINT (-86.8392504350466 38.8723104775758)",CO713747,Crane  Fire Dept,300 Highway 361,Crane,47522-4000, , ,,618,CountyApproved,{212C4EF3-4D08-499B-9185-838D4BA104F4},-86.8392504350466,38.8723104775758
"POINT (-86.7906999586094 38.6648502437784)",CO713749,Shoals Volunteer Fire Dept,203 S Low Street,Shoals,47581-0000, , ,,618,CountyApproved,{1DE4B6B9-C6C0-474F-AFB6-D2703C636EF8},-86.7906999586094,38.6648502437784
"POINT (-86.8733300997479 38.6827401827732)",CO713750,Martin County Civil Defense and Fire,3662 US 50, , , , ,,618,CountyApproved,{5DBB36EE-2086-4F0B-9011-B33F956ED159},-86.8733300997479,38.6827401827732
"POINT (-86.793699714531 38.5535300426174)",CO713751,Lost River Fire Department,3898 Windom Rd,Shoals, , , ,,618,CountyApproved,{AD4AC29A-7081-4ED1-8E64-1B083792EE7A},-86.793699714531,38.5535300426174
"POINT (-86.9184601280387 38.6672500978286)",CO713746,Loogootee Fire Dept,102 Heritage Hill St,Loogootee,47553-0000, , ,,618,CountyApproved,{0FB661D6-9AE7-4176-B9B1-3AEFB520B24A},-86.9184601280387,38.6672500978286
"POINT (-86.9158801441806 38.6787401261595)",CO713748,Loogootee Fire Dept,401 Jfk Ave,Loogootee,47553-0000, , ,,618,CountyApproved,{E9DAAD52-32EA-4ECB-A1B1-1C3EBA108332},-86.9158801441806,38.6787401261595
"POINT (-84.8552282911609 38.9495008681238)",CO725559,Ohio County Rescue Center in Rising Sun,121 S HIGH ST,RISING SUN,47040, , ,2000,1000,County Approved,{22DC6D65-6639-48B9-919E-9653B8B81271},-84.8552282911609,38.9495008681238
"POINT (-85.0754883671326 38.9107402082731)",CO725560,Bear Branch Volunteer Fire Dept,Milton Bear Branch Rd,Dillsboro,47040, , ,1998,300,County Approved,{B5A8A2AB-58F0-41B5-A88A-C52F71B1ED50},-85.0754883671326,38.9107402082731
"POINT (-87.2504791285431 39.8327278945995)",CO734955,Rockville Fire Dept,403 S Jefferson St,Rockville,47872, , ,2000,618,CountyApproved,{89B45E8A-467F-4996-A820-F5C5C33DD233},-87.2504791285431,39.8327278945995
"POINT (-87.2665390537475 39.8444978479094)",CO734956,Bloomingdale Fire Dept,64 S Main St,Bloomingdale,47832, , ,1971,618,CountyApproved,{22FE5D5C-4EA5-432C-928C-F3618436744A},-87.2665390537475,39.8444978479094
"POINT (-87.173640715196 39.6483783522075)",CO734957,Bridgeton Fire Department,3359 E Hawkins Rd,Bridgeton,47836, , ,,618,CountyApproved,{B6FABCD7-07A1-4057-8A77-E8BC6D99C881},-87.173640715196,39.6483783522075
"POINT (-87.1892589421595 39.847477957349)",CO734958,Marshall Fire Dept,101 W Guion St,Marshall,47859, , ,2004,758,CountyApproved,{7F716189-74A9-4BDE-99A5-06CE7B14D76A},-87.1892589421595,39.847477957349
"POINT (-87.2834511392452 39.6234282324607)",CO734959,Rosedale Fire Dept,84 N Main St,Rosedale,47874, , ,,618,CountyApproved,{77B70ADB-62ED-4A07-A5A9-523621FB70BF},-87.2834511392452,39.6234282324607
"POINT (-87.3666798069821 39.7932777877536)",CO734960,Montezuma Fire Dept,551 E Crawford St,Montezuma,47862, , ,1991,618,CountyApproved,{0DB51299-8F4A-4F4F-855B-253E350E4167},-87.3666798069821,39.7932777877536
"POINT (-87.3299103180858 39.7274279630574)",CO734961,Mecca Fire Dept,4882 W Wabash St,Mecca,47860, , ,1991,150,CountyApproved,{04C79678-1BE6-4689-ACDE-4532B939D3F7},-87.3299103180858,39.7274279630574
"POINT (-87.3725810114764 39.650028019393)",CO734962,Lyford Fire Dept,7112 W 6th St,Rosedale,47874, , ,1996,106,CountyApproved,{D8FA0576-8941-4261-8174-E453D0A6AE93},-87.3725810114764,39.650028019393
"POINT (-87.1046896886877 39.7592382483341)",CO734954,Bellmore Fire Dept,7020 W US Highway 36,Bellmore,47830, , ,1999,618,CountyApproved,{17816298-BD36-4A40-B050-850EE6D14AFA},-87.1046896886877,39.7592382483341
"POINT (-84.9816478184485 40.1726791633399)",CO754619,Winchester Fire Dept,113 E Washington St,Winchester,47394-1801, ,7655464911,1985,618,County Approved,{6D165600-E558-4A92-98E5-6360D42C0A2B},-84.9816478184485,40.1726791633399
"POINT (-84.8113473929017 40.1990489071601)",CO754622,Union City Fire Dept Office,226 N Plum St,Union City,47390-1333, ,7659644488,,618,County Approved,{3A824246-FD14-4A07-A59F-17BBEF883B6F},-84.8113473929017,40.1990489071601
"POINT (-84.9813178184109 40.1783691759083)",CO754620,WHITE RIVER TOWNSHIP FIRE DEPT,115 E 4th St,Winchester,47394-1223, ,7655844179,1940,618,County Approved,{933D247E-AB12-409F-A715-F4028B0DCB95},-84.9813178184109,40.1783691759083
"POINT (-84.9395677370099 40.0484088175323)",CO754624,LYNN VOLUNTEER FIRE DEPT,101 E CHURCH ST,LYNN,47355, , ,1969,618,County Approved,{D66926E6-D81A-461E-9304-779CAEC991A7},-84.9395677370099,40.0484088175323
"POINT (-85.1266172631168 40.1870393670697)",CO754621,Farmland Fire Station,200 S Plum,Farmland,47340-0000, , ,1970,618,County Approved,{14E40130-47AB-433B-BABE-4C8D3C205458},-85.1266172631168,40.1870393670697
"POINT (-85.1270771788604 40.0447492217523)",CO754623,Modoc Fire Dept,110 E Wine St,Modoc,47358-0000, , ,1970,618,County Approved,{205A45F5-21D4-4BA4-821E-A71FE5532F67},-85.1270771788604,40.0447492217523
"POINT (-85.20220690665 40.1903194492714)",CO754625,PARKER VOLUNTEER FIRE DEPT,231 E HOWARD ST,PARKER CITY,47368, , ,2006,618,County Approved,{DEDBB3E1-55A9-406D-B3A7-4A004BAC67E7},-85.20220690665,40.1903194492714
"POINT (-85.0287774823339 40.2914193611605)",CO754626,RIDGEVILLE FIRE DEPT,302 N WALNUT ST,RIDGEVILLE,47380, , ,2002,618,County Approved,{F2C6AF25-E604-49FA-8AA0-7F9FD0DE8F1F},-85.0287774823339,40.2914193611605
"POINT (-84.9180576515378 40.2362191843126)",CO754627,WARD TOWNSHIP FIRE DEPT,107 Barber St,Saratoga,47382, , ,1963,618,County Approved,{BF9F9280-D238-491F-8FD1-ED94C1F8303C},-84.9180576515378,40.2362191843126
"POINT (-85.1819468869933 40.0251493590732)",CO754628,West Union Fire Dept,111 North Main,Losantville,47354, , ,2000,618,County Approved,{3BC776A3-8344-4CB7-9CFD-EE6862903B15},-85.1819468869933,40.0251493590732
"POINT (-84.9282967291162 39.6351682733029)",CO788423,Liberty Fire Dept,1 S Fairground St,Liberty,47353-1447, , ,,618, ,{42D4EEA6-9D37-4AC0-A99C-4EA17BB98198},-84.9282967291162,39.6351682733029
"POINT (-84.8162368408724 39.5671683270285)",CO788424,College Corner Fire Dept,106 S Brookville Pike,W College Corner,47003-9392, , ,,618, ,{8AC2DF82-73B9-41B6-98C3-55F6CB3F5433},-84.8162368408724,39.5671683270285
"POINT (-87.4085107957487 39.6832679000497)",CO728529,FAIRVIEW PARK VOLUNTEER FIRE DEPARTMENT,281 SOUTH WASHINGTON STREET,CLINTON,47842, , ,,618,CountyApproved,{9D78793A-3448-4994-87A2-1B7F8B036980},-87.4085107957487,39.6832679000497
"POINT (-87.4946899942739 39.807927562699)",CO728530,DANA COMMUNITY VOLUNTEER FIRE,N MAPLE,DANA,47847, , ,,618,CountyApproved,{E0BD7670-461A-4489-B953-D0E5E37B2AEF},-87.4946899942739,39.807927562699
"POINT (-87.4337180502468 40.0516673854625)",CO728525,Perrysville Fire Dept,132 W Main St,Perrysville,47974-0000, , ,,618,CountyApproved,{E7580F18-4D29-474A-8058-8310A0AF0CC1},-87.4337180502468,40.0516673854625
"POINT (-87.5219007073067 39.7160676595477)",CO728526,St Bernice Volunteer Fire Dept,3041 W North St,St Bernice,47875-0000, , ,,618,CountyApproved,{8B833DC6-13B6-4552-B12E-6F73F85DDF1B},-87.5219007073067,39.7160676595477
"POINT (-87.4594987530925 39.9496573917409)",CO728527,CAYUGA FIRE DEPARTMENT,204 E CURTIS ST,CAYUGA,47928, , ,,618,CountyApproved,{A5155E2D-AF2C-42AA-AB1B-FECAB48A606C},-87.4594987530925,39.9496573917409
"POINT (-87.3994609591772 39.6606979525807)",CO728528,CLINTON FIRE DEPARTMENT,259 VINE ST,CLINTON,47842, , ,,618,CountyApproved,{69D2F8E1-8E76-4E38-B2FE-34DC282A0D9E},-87.3994609591772,39.6606979525807
"POINT (-86.1698795025421 38.8228300569757)",IN792970,Carr Twp Fire Rescue,167 S Perry St,Medora,47260-0000, , ,,618,COUNTY_APPROVED,{C88DFC5A-B6AC-4E1C-9639-1817305CC414},-86.1698795025421,38.8228300569757
"POINT (-86.0435791297239 38.8795200912633)",IN792971,Brownstown Fire Dept,210 W Walnut St,Brownstown,47220-1403, , ,,618,COUNTY_APPROVED,{62D798CE-842A-424D-89DB-B3217971F81B},-86.0435791297239,38.8795200912633
"POINT (-85.8864585532661 38.9556202664849)",IN792972,Seymour East Fire Dept Station 1,318 East St,Seymour,47274-3576, , ,,260.1,COUNTY_APPROVED,{919D4835-3A17-47AB-8043-9596F0830354},-85.8864585532661,38.9556202664849
"POINT (-85.8621984559148 38.954700272691)",IN792973,Seymour Fire Dept Station 3,605 Meadowbrook Dr,Seymour,47274, , ,,618,COUNTY_APPROVED,{276520FE-A993-4470-A80B-1303F979BC9A},-85.8621984559148,38.954700272691
"POINT (-85.8955885863819 38.9613402762515)",IN792974,Seymour Fire Dept Station 2,500 W 5th St,Seymour,47274, , ,,184.21,COUNTY_APPROVED,{06627EEC-DCA0-451C-AAC6-ABB787748847},-85.8955885863819,38.9613402762515
"POINT (-85.8381785999682 38.7939698883398)",IN792975,Crothersville Vernon TWP Fire Dept,200 Moore St,Crothersville,47229, , ,,618,COUNTY_APPROVED,{0D0702E4-6B2F-4417-A0FD-6B74FCB95FA6},-85.8381785999682,38.7939698883398
"POINT (-85.9633788665759 38.9778702832722)",IN792976,Hamilton Fire Dept,"6843 N 400 E
",Cortland, , , ,,618,COUNTY_APPROVED,{3F1682EA-289C-4012-A91C-CAE28D8A71F0},-85.9633788665759,38.9778702832722
"POINT (-86.1291995194147 38.9746502251103)",IN792977,Pershing Fire Dept, ,Freetown, , , ,,618,COUNTY_APPROVED,{71526826-7D1B-4271-860A-9682005E0A43},-86.1291995194147,38.9746502251103
"POINT (-85.952518839057 38.8012499268211)",IN792978,Grassey Fork Fire Department,4655 S CR 200 E, , , , ,,618,COUNTY_APPROVED,{B482E666-0F65-4DA4-88C6-E9ABE8D726D2},-85.952518839057,38.8012499268211
"POINT (-86.2641198858681 38.8878301529581)",IN792979,Owen Township Vol Fire Dept Station 2, , , , , ,,64.28,COUNTY_APPROVED,{4256E1A3-B942-4B85-B759-A332A3AE47D2},-86.2641198858681,38.8878301529581
"POINT (-86.2035897835864 38.9585801907116)",IN792980,Owen Township Vol Fire Dept Station 1, ,Kurtz, , , ,,618,COUNTY_APPROVED,{8FE354A7-E2FD-4CD8-8AFA-0BEAA1B403C1},-86.2035897835864,38.9585801907116
"POINT (-86.0982592904489 38.8453400545838)",IN792981,Driftwood Vol Fire Dept,3284 W Water St,Vallonia, , , ,,618,COUNTY_APPROVED,{ABBEFFC9-6FB9-4F6D-A782-63186A0A8D76},-86.0982592904489,38.8453400545838
"POINT (-85.900628688545 38.8508400278081)",IN792982,Jackson-Washington FD - Duddleytown,1691 S CR 400 E,Duddleytown, , , ,,618,COUNTY_APPROVED,{D36E118F-BBF0-4607-92B4-56AEC65AFF59},-85.900628688545,38.8508400278081
"POINT (-85.9260887201265 38.9420502230365)",IN792983,Jackson-Washington FD - Hangman Crossing,4257 N CR 600 E,Hangman Crossing, , , ,,61.85,COUNTY_APPROVED,{D9976BC7-BFC2-4AF8-AF5B-B3E0481D41CE},-85.9260887201265,38.9420502230365
"POINT (-85.8345283993799 38.9185401942488)",IN792984,Jackson-Washington FD - Kriete Corner,9039 E CR 200 N,Kriete Corner, , , ,,618,COUNTY_APPROVED,{487C3717-6549-4D32-85BF-8629A940BAF2},-85.8345283993799,38.9185401942488
"POINT (-85.8352982713265 39.0276004048039)",IN792985,Reddington Vol Fire Dept,1021 N US 31,Reddington, , , ,,618,COUNTY_APPROVED,{14B640FD-BE42-49A0-845B-7976C666F450},-85.8352982713265,39.0276004048039
"POINT (-85.2804059691161 40.5471792387914)",IN792987,Montpelier Volunteer Fire Dept.,800 S. Main St.,Montpelier,47359, , ,,773, ,{0B2A7D2C-2FB1-429F-B0D6-3D37EBCCE587},-85.2804059691161,40.5471792387914
"POINT (-85.9660733378372 39.3530675124159)",IN793060,Edinburgh Fire Station 1,203 S Walnut,Edinburgh,46124, , ,1963,1000, ,{BB6F873B-BDB4-46C5-8F5F-049B27775B86},-85.9660733378372,39.3530675124159
"POINT (-86.4989973131329 40.8648184876414)",IN793002,Royal Center City Fire Dept,104 E North St,Royal Center,46978-0000, , ,,618, ,{1F348E0B-53ED-42C5-90EA-7EB56787BDED},-86.4989973131329,40.8648184876414
"POINT (-86.2400366680628 40.6587887601633)",IN793003,Walton Fire Dept,110 S Depot,Walton,46994-0000, , ,,618, ,{DDA9B542-61C9-4F57-A319-D3E3011D5018},-86.2400366680628,40.6587887601633
"POINT (-86.4021371763177 40.8661580307669)",IN793004,Harrison Township Fire Dept,1421 W Frushour St,Lucerne,46950-9706, , ,,618, ,{4A9AE34F-B836-437B-B012-CEBA0FCDC985},-86.4021371763177,40.8661580307669
"POINT (-86.3397668739769 40.7563486734451)",IN793005,Logansport Fire Dept,2200 Spear St,Logansport,46947-3709, , ,,618, ,{A4C15031-78A5-4676-83E3-8CC55D644C99},-86.3397668739769,40.7563486734451
"POINT (-86.3663269071149 40.7461487088738)",IN793006,Logansport Fire Dept,227 Montgomery St,Logansport,46947-4852, , ,,618, ,{8509F754-9F34-4B95-8C65-4213FB59B3FF},-86.3663269071149,40.7461487088738
"POINT (-86.3627769173332 40.7571686592671)",IN793007,Logansport Fire Dept,630 High St,Logansport,46947-2767, , ,,618, ,{EB28B7DE-5BCA-4747-97B6-03341A963D56},-86.3627769173332,40.7571686592671
"POINT (-86.3470467152675 40.5684786156616)",IN793008,Young America Fire Dept,1500 E Roush,Young America,46998-0000, , ,,618, ,{0823E224-91C2-4D9E-AA75-94D7C70B77F8},-86.3470467152675,40.5684786156616
"POINT (-86.2252069486583 40.8656074698181)",IN793009,Twelve Mile Community Fire Department,6945 N Jefferson,Twelve Mile, , , ,,773, ,{4B301A60-85E4-4431-9CEC-9F76A1CE09D4},-86.2252069486583,40.8656074698181
"POINT (-86.1926267160287 40.7645786938178)",IN793010,Miami Twp Fire Dept,15 N Cedar Street,New Waverly, , , ,,773, ,{D9E0C810-9511-40F5-9EE3-8B43A4533A4C},-86.1926267160287,40.7645786938178
"POINT (-86.505237142349 40.7411486122536)",IN793011,Georgetown Fire Dept,1605 S. Jackson,Georgetown, , , ,,773, ,{8A64C32B-67C2-46AD-8FD7-D8CDFCB9BB59},-86.505237142349,40.7411486122536
