WKT,Facility_ID_Hazus,Facility_Name,Address,City,Zip_Code,Contact_Person,Phone_Number,Replacement_Cost_Thousands,Comment,GlobalID,Shape_X,Shape_Y
"POINT (-85.6265766647435 41.0844591972679)",IN798970,South Whitley Police Dept,118 E Front St,South Whitley,46787-1314, , ,1442, ,{292B0424-2229-409F-B56D-05B08DDD16ED},-85.6265766647435,41.0844591972679
"POINT (-85.3197863125442 41.2316299147343)",IN798971,Churubusco Police Dept,202 N Main St,Churubusco,46723-1711, , ,1442, ,{DC27C0E3-57AB-4FC0-95F3-D78C210B0142},-85.3197863125442,41.2316299147343
"POINT (-86.9909404884866 38.8421003614092)",IN798972,Odon Police Dept,102 E Walnut St,Odon,47562-1328, , ,1442, ,{237BE21C-6B2A-4DD2-8B7A-3B257D5722FE},-86.9909404884866,38.8421003614092
"POINT (-87.1719398744288 38.6583578263877)",IN798973,Washington Police Dept,101 NE 3rd St # 3,Washington,47501-2989, , ,1442, ,{30B73B68-9073-405F-9DFF-88B8E44DB286},-87.1719398744288,38.6583578263877
"POINT (-87.1726098748986 38.6584178254933)",IN798974,Daviess County Sheriff,301 E Walnut St,Washington,47501-2793, , ,1442, ,{19D1C936-822C-46F5-BCE5-473ADCCB5AE2},-87.1726098748986,38.6584178254933
"POINT (-87.0867403296414 38.8780081545552)",IN798975,Elnora Police Department,105 W Main Street,Elnora, , , ,1803, ,{B7B46A7C-53DE-4525-A138-688711AEFD62},-87.0867403296414,38.8780081545552
"POINT (-87.0478187679489 41.4517785515934)",IN798931,Valparaiso Universtiy Police,816 Union St,Valparaiso,46383,Becky Wokowiak,(219)464-5430,1600, ,{15C9323C-C53E-4B34-88B6-CE496B8E9592},-87.0478187679489,41.4517785515934
"POINT (-87.0865987923046 41.6451483983208)",IN798932,Dune Acres Town Marshal,1600 N. Mineral Springs Rd,Chesterton,46304,Cecilia Call,(219)787-7700,1803, ,{454B8D98-E4E4-435B-BDEF-60E65C571AE2},-87.0865987923046,41.6451483983208
"POINT (-86.4396299052191 39.4290889228747)",IN798909,Monrovia Police Dept,160 N Park Ave,Martinsville,46151-0000,Chief Bob Marley,(317) 996-6117,1803, ,{79850936-89DB-4277-B11C-0D03C9650CFE},-86.4396299052191,39.4290889228747
"POINT (-87.2802897575451 38.4912276691041)",IN798921,Petersburg Police Department,702 E. Main Street,Petersburg,47567,Chief Chuck Baumhart,(812) 354-8716,1803, ,{506325BF-54BD-45EE-85D7-E3B5A9B718C7},-87.2802897575451,38.4912276691041
"POINT (-86.6244982129863 41.2985787976597)",IN798951,Knox Police Dept,101 W Washington St,Knox,46534-1155,Chief Clint Norem, ,1442,Updated,{9A127E34-9333-4A19-B6BE-F82ACF0995E7},-86.6244982129863,41.2985787976597
"POINT (-86.6132876500814 41.0546485117895)",IN798880,Winamac Police Dept,623 W 11th St.,Winamac, ,Chief Jeff Heims, ,1900, ,{FDA8B525-E776-49BD-9836-E9FFFD0662FE},-86.6132876500814,41.0546485117895
"POINT (-86.5826083297199 41.3800289273337)",IN798954,Hamlet Police Dept,10 S Strake St,Hamlet,4532,Chief Jeremia Patrick, ,1803,Added,{EAD6D4EF-5509-4FC2-B40E-078E657EF889},-86.5826083297199,41.3800289273337
"POINT (-86.4270497744964 39.4261488619066)",IN798908,City of Martinsville Police Dept,59 S Jefferson St,Martinsville,46151-4800,Chief Jon Davis,(765) 342-6614,1442, ,{0454EE17-87A3-46F9-A8F4-A17848E5FA5C},-86.4270497744964,39.4261488619066
"POINT (-86.3776687750098 39.6129894113901)",IN798904,Mooresville Police Dept,104 W Main St,Mooresville,46158-1667,Chief Viles,(317) 831-3434,1442, ,{E390DC5F-3C80-4732-BFA8-35629E23CD35},-86.3776687750098,39.6129894113901
"POINT (-87.0358990291789 38.0156776796685)",CO651237,Chrisney Town Marshall,PO Box 177,Chrisney,47611,Chrisney Town Marshall,812-362-8668,1442,"Added by TPC,10/21/05",{D69EF002-6DC1-4507-BE18-5F0BCF8D06E4},-87.0358990291789,38.0156776796685
"POINT (-86.9868695388637 38.1672686874381)",CO651238,Dale Town Marshall,103 N Wallace St,Dale,47523,Dale Town Marshall,812-937-2086,1442,"Added by TPC,10/21/05",{3F72BE54-E2A3-4AA3-A2C9-AA12D7CDF12A},-86.9868695388637,38.1672686874381
"POINT (-87.0247388031608 41.442898562258)",IN798925,Porter County Sheriff Dept,2755 SR 49,Valparaiso,46383-5631,Dave Lain,(219)477-3000,35000, ,{7B912B94-285F-42B2-A15E-880DDE81C4B1},-87.0247388031608,41.442898562258
"POINT (-86.3457564218533 39.9970292571809)",IN798774,Whitestown Police Department,7 S Main Street,Whitestown,46075,Dennis Anderson,(317) 769-2677,1803,Added by Polis,{95E013AF-AFE0-4D20-A545-8A2F76BE7435},-86.3457564218533,39.9970292571809
"POINT (-86.9779409134986 39.1164407275343)",CO752576,Worthington City Police Dept,225 S Commercial St,Worthington,47471-1704,"Dennis Conway, Marshall", ,700,County Approved,{A4240268-295A-42C5-A768-B898FA688CE9},-86.9779409134986,39.1164407275343
"POINT (-86.6240279985482 39.9241792479023)",IN798776,Jamestown Police Department,421 East Main Street,Jamestown,46147,Dennis Isenhower, ,1803,Added by Polis,{CB15E6FC-28B2-4DCC-8CF6-AC60CBC2C76E},-86.6240279985482,39.9241792479023
"POINT (-87.4444273180047 40.768308425059)",IN798914,Newton Co. Sheriff Dept,304 E Seymour St,Kentland,47951-1242,Don Hartman, ,1442, ,{2CD10EF8-39D3-4E21-B723-6534F2FD9FC3},-87.4444273180047,40.768308425059
"POINT (-86.9283397932757 38.3912193476242)",IN798784,Jasper Police Dept,309 E Sixth St,Jasper,47546-2916,Doug Tarvin, ,1442, ,{28ACE1BE-CB69-4F75-9442-BFAE0DFAEC9A},-86.9283397932757,38.3912193476242
"POINT (-86.8676071081972 40.6629482929722)",IN798967,Chalmers Police Department,205 E Walnut St,Chalmers,47929,Gary Adams,219-984-2665,1803, ,{385032A2-C912-4230-A88B-76BD213EEB67},-86.8676071081972,40.6629482929722
"POINT (-87.1266986627186 41.6123983942988)",IN798924,Burns Harbor Police Dept,1240 W North Boo Rd,Chesterton,46304-9707,Gene Price,(219)787-9411,525, ,{D4468842-2924-4478-9475-B5FB80CFF53A},-87.1266986627186,41.6123983942988
"POINT (-87.035849043676 38.1136277689979)",CO651239,Gentryville Town Marshall, ,Gentryville,47537,Gentryville Town Marshall,812-937-2193,1442,"Added by TPC,10/21/05",{E94DC08B-A4A5-4C11-BB09-6F8FDDB38FE8},-87.035849043676,38.1136277689979
"POINT (-87.0626288673229 41.6119284454751)",IN798930,Chesterton Police Dept,726 Broadway,Chesterton,46304-2229,George Nelson,(219)926-1136,2600, ,{F9EA8E0D-2F1A-4143-A7CA-3931DB0DD705},-87.0626288673229,41.6119284454751
"POINT (-87.0727788347905 41.6160384341142)",IN798929,Porter Police Dept,50 Francis St,Porter,46304-1700,Jamie Spanier,(219)926-7611,700, ,{34DD5768-A7B3-4ACC-A782-260844C900AA},-87.0727788347905,41.6160384341142
"POINT (-85.283095948335 40.554589244079)",IN798767,Montpelier Police Dept,405 W Huntington St,Montpelier,47359-1007,Jerry Brown, ,1442, ,{67FBE714-A79E-4B1B-8D42-8260BC762895},-85.283095948335,40.554589244079
"POINT (-86.620117259955 39.9961487741023)",IN798775,Advance Police Department,112 North Main Street,Advance,46147,Jerry Parsley, ,1803,Added by Polis,{5AA74227-7102-4EBE-A573-B964A58C5CB5},-86.620117259955,39.9961487741023
"POINT (-87.0261985617012 41.3173385898261)",IN798928,Kouts Village Police,210 S Main St.,Kouts,46347-0000,Jim Boyce,(219)766-2332,865, ,{C350B4F5-D1DF-4057-B17A-0F9DAD8BAFBF},-87.0261985617012,41.3173385898261
"POINT (-87.188898456478 41.6201083359732)",IN798923,Ogden Dunes Police Dept,115 Hillcrest Rd,Ogden Dunes,46368-8502,Jim Reeder,(219)762-4125,100, ,{398B3D5D-2473-4B42-939D-D31B4526FDDE},-87.188898456478,41.6201083359732
"POINT (-85.277246243239 40.450489252452)",IN798768,Blackford County Sheriff's Department,64 N 500 E,Hartford City,47348-9248,John Lancaster, ,1442, ,{5DE29A84-5691-4F88-8C36-CEDF5E756CC3},-85.277246243239,40.450489252452
"POINT (-87.0402890717426 38.2462778863875)",IN798788,Holland Police Department,505 W Main Street,Holland, ,Josh Hemmer, ,1803, ,{DAF231D6-B265-4C11-AAC4-F50FEA96BF58},-87.0402890717426,38.2462778863875
"POINT (-86.4495566575926 40.0328685233022)",IN798773,Boone County Sheriff,1905 Indianapolis Ave,Lebanon,46052-2938,Ken Campbell,(765) 482-1412,1442, ,{8D4873E8-8362-4387-8690-006B968A0202},-86.4495566575926,40.0328685233022
"POINT (-86.9385698176532 38.408289392891)",IN798782,Indiana State Police-District 34,2209 Newton St,Jasper,47546-1502,Lt. Don Bolen, ,1442, ,{D8EF2A77-53C0-43B7-B461-917C39A1C7E0},-86.9385698176532,38.408289392891
"POINT (-87.180578525325 41.5738183958854)",IN798927,Portage Police Dept,2693 Irving St # P,Portage,46368-3597,Mark Becker,(219)762-3122,2600, ,{6E5D4FF8-BCC5-4AE0-82EA-CA450F75D603},-87.180578525325,41.5738183958854
"POINT (-87.2162595296946 38.382307753763)",IN798920,Winslow Police Dept,301 N Main St,Winslow,47598-0000,Marshal Stave English, ,1442, ,{46786A82-5666-4D31-BD29-22377E4F106B},-87.2162595296946,38.382307753763
"POINT (-86.8012191743091 37.9930583072157)",CO642848,Troy Town Marshall,Near Franklin & Spring,Troy, ,Marshall, ,1442,"Added by TPC, 10/27/05",{DD940DBF-495A-4FAC-8C00-2C1AF3F9081D},-86.8012191743091,37.9930583072157
"POINT (-86.7766081175168 41.2162286780501)",IN798953,North Judson Police Dept,206 Keller Ave,North Judson,46366-1208,Marshall Doug Vessley, ,1442,Updated,{992EA323-9C58-4A8A-BC23-7FB6DC531461},-86.7766081175168,41.2162286780501
"POINT (-85.3694562843039 40.4567792317045)",IN798769,Hartford City Police,700 N Walnut St,Hartford City,47348-1548,Matt Felver, ,1442, ,{24132CC3-C60C-47C0-B754-1DB4352C3497},-85.3694562843039,40.4567792317045
"POINT (-86.6067467765945 40.1291983795097)",IN798770,Thorntown Police Department,101 W Main St,Thorntown,46071-1127,Matt Hankins,(765) 436-7677,1442, ,{821759A1-2192-4890-927F-EC60E61EDD59},-86.6067467765945,40.1291983795097
"POINT (-87.060168766711 41.4645385429727)",IN798926,Valparaiso Police,355 Washington St.,Valparaiso,46383-5634,Mike Brickner,(219)462-2135,4000, ,{768E4406-BB76-411E-9DAD-E47455D3E1A5},-87.060168766711,41.4645385429727
"POINT (-87.2907769342836 40.7664586780202)",IN798915,Goodland Town Marshall,110 N Benton,Brook, ,Office in Townhall, ,1803, ,{26D00ECE-CF1E-4D56-91D3-9E0CAF8DEE50},-87.2907769342836,40.7664586780202
"POINT (-86.2745364358278 39.9477299961989)",IN798771,Zionsville Police Dept,1075 Parkway Dr,Zionsville,46077-1951,Richard Dowden,(317) 873-8029,1442, ,{B6FDE758-0190-451D-9E7B-274FBDFA02E1},-86.2745364358278,39.9477299961989
"POINT (-87.2003013238414 39.1624183119257)",CO752575,Jasonville Police Dept,145 S Lawton St,Jasonville,47438-1404,"Rick VanHorn, Chief", ,500,County Approved,{1001C569-434C-44EB-8498-EC1843A3A733},-87.2003013238414,39.1624183119257
"POINT (-86.6964496064225 38.316559169237)",IN798787,Birdseye Police Department,103 W ST RD 64,Birdseye, ,Robert Jenkins, ,1803, ,{95C75529-C442-44CC-98F4-BB6268BE857C},-86.6964496064225,38.316559169237
"POINT (-86.9530797416531 38.2911990109696)",IN798785,Huntingburg Police Dept,503 E First St,Huntingburg,47542-1348,Ron Drew, ,1442, ,{AF9F068D-CF77-45A7-9709-1B5016AE8AB3},-86.9530797416531,38.2911990109696
"POINT (-87.080900646181 38.988758294404)",CO752579,Lyons Police Department,150 E Broad St,Lyons,47443,"Ron Sparks, Chief", ,200,County Approved,{C0998932-48DA-4AFD-9C80-C5441BDD5380},-87.080900646181,38.988758294404
"POINT (-86.9218894286898 38.1197585752644)",CO651240,Santa Claus Town Marshall, ,Santa Claus,47579,Santa Claus Town Marshall,812-937-2340,1442,"Added by TPC,10/21/05",{1D45530A-5B26-4015-A44C-81614AA9C48B},-86.9218894286898,38.1197585752644
"POINT (-87.4530476243248 40.9467585780678)",IN798912,Morocco Police Department,112 N Clay,Morocco,47963-0000,Shawn Wynm, ,1442, ,{E3FCAF0E-BA37-44AE-982F-F32D37FC174A},-87.4530476243248,40.9467585780678
"POINT (-86.4396299052191 39.4290889228747)",IN798907,Morgan County Sheriff,160 N Park Ave,Martinsville,46151-1400,Sheriff Bob Garner,(765) 342-1080,1442, ,{CA6EFED4-824F-44E7-91D3-FF745E2B7280},-86.4396299052191,39.4290889228747
"POINT (-86.6033276370828 41.0502384987476)",IN798879,Pulaski County Sheriff,110 E Meridian St,Winamac,46996-1510,Sheriff Mike Gayer, ,15500, ,{C0490935-1AF5-4440-B350-E29AF80EA6B7},-86.6033276370828,41.0502384987476
"POINT (-86.6217782122127 41.2986087986113)",IN798952,Starke County Sheriff Office,108 N Pearl St,Knox,46534-1138,Sheriff Oscar Cowen, ,1442,Updated,{18C47A22-F75A-491D-AA32-7C0F78F80CE9},-86.6217782122127,41.2986087986113
"POINT (-87.2816297560159 38.4893376684485)",IN798919,Pike County Sheriff Office,100 S 4th St,Petersburg,47567-1411,Sheriff Todd Meador, ,1442, ,{5AEA0B71-A2C5-45EE-98F0-03119EF53B14},-87.2816297560159,38.4893376684485
"POINT (-87.1991780839567 41.3187685427124)",IN798922,Hebron Police Dept,106 E Sigler,Hebron,46341-0000,Steve Sibbrell,(219)996-2111,1500,Alt Phone # (219)996-2747,{AFE63DD6-6E2E-400A-A5BF-281A2DD1B703},-87.1991780839567,41.3187685427124
"POINT (-86.8637896247772 38.2207888034953)",IN798786,Ferdinand Police Department,123 W 5th St,Ferdinand, ,Ted Bieker, ,1803, ,{334828B4-E52E-4241-9FC4-E8D4970ED76A},-86.8637896247772,38.2207888034953
"POINT (-86.9282607607676 39.0247406320869)",CO752578,Greene County Sheriff Dept,204 CR 70E,Bloomfield,47424-0000,Terry Pierce, ,5000,County Approved,{FC34780D-FBD9-48F3-A2DF-84BDCE929372},-86.9282607607676,39.0247406320869
"POINT (-86.9279697883088 38.3847593263529)",IN798783,Dubois County Sheriff Department,255 Brucke Strasse,Jasper,47546-3400,Terry Tanner, ,1442, ,{ECD1C419-BB3F-4A21-82FA-13A1CC4E9B70},-86.9279697883088,38.3847593263529
"POINT (-86.9382007676594 39.0269206336078)",CO752574,Bloomfield Police Dept,12 E Main St,Bloomfield,47424-1418,"Tom Franklin, Marshall", ,209,County Approved,{D249FFE7-CCA1-414C-A512-0C97283EC3FB},-86.9382007676594,39.0269206336078
"POINT (-86.4666266792956 40.0473284050741)",IN798772,Lebanon Police Dept,201 E Main St,Lebanon,46052-2686,Tom Garoffolo,(765) 482-8836,1442, ,{32D82B2B-FF05-45C8-8E9F-6E740409F940},-86.4666266792956,40.0473284050741
"POINT (-86.563770641557 39.3950692785168)",IN798910,Paragon Police Dept,209 W Union,Paragon,46166-0000,Town Marshall Brian Goss,(765) 537-2513,1803, ,{94DCE800-650A-407A-A6D2-BB90A8235A1F},-86.563770641557,39.3950692785168
"POINT (-86.2621784759251 39.3714282159511)",IN798905,Morgantown Police Dept,120 W Washington St,Morgantown,46160-9547,Town Marshall Charlie Beaver,(812) 597-4604,1442, ,{1A3E7218-2F61-490D-ACE2-939ACE472EF3},-86.2621784759251,39.3714282159511
"POINT (-87.1668409026428 39.0348182420605)",CO752577,Linton Police Dept,190 A St NW,Linton,47441-1727,"Troy Jerrels, Chief", ,100,County Approved,{58452C1E-7F65-47A1-9ED1-C795D8ED66AD},-87.1668409026428,39.0348182420605
"POINT (-87.4449273218555 40.7702984253467)",IN798913,Kentland Police Dept,300 N 3rd St,Kentland,47951-1112,Vince Lowe, ,1442, ,{00FC4114-A464-4CCD-82CB-C0ACCA2772A4},-87.4449273218555,40.7702984253467
